DJI_20240531160418_0005_V.JPG,1x12:017,2399.29,2698.06,0.5
DJI_20240531160417_0004_V.JPG,1x12:017,2375.89,2675.08,0.5
DJI_20240531160420_0007_V.JPG,1x12:017,2755.12,2835.96,0.5
DJI_20240531160419_0006_V.JPG,1x12:017,2558.74,2752.41,0.5
DJI_20240531160406_0001_V.JPG,1x12:017,1248.92,2872.01,0.5
DJI_20240531160437_0022_V.JPG,1x12:017,3814.37,1304.05,0.5
DJI_20240531160416_0003_V.JPG,1x12:017,2308.77,2666.22,0.5
DJI_20240531160407_0002_V.JPG,1x12:017,1211.45,2988.62,0.5
DJI_20240531160428_0013_V.JPG,1x12:017,3404.06,2425.46,0.5
DJI_20240531160427_0012_V.JPG,1x12:017,3292.95,2484.38,0.5
DJI_20240531160430_0015_V.JPG,1x12:017,3553.2,2213.79,0.5
DJI_20240531160429_0014_V.JPG,1x12:017,3493.67,2334.24,0.5
DJI_20240531160422_0009_V.JPG,1x12:017,2862.56,2638.04,0.5
DJI_20240531160421_0008_V.JPG,1x12:017,2823.79,2727.2,0.5
DJI_20240531160424_0011_V.JPG,1x12:017,3208.06,2565.89,0.5
DJI_20240531160423_0010_V.JPG,1x12:017,3073.4,2633.42,0.5
DJI_20240531160436_0021_V.JPG,1x12:017,3853.08,1441.5,0.5
DJI_20240531160435_0020_V.JPG,1x12:017,3859.39,1595.63,0.5
DJI_20240531160432_0017_V.JPG,1x12:017,3707.59,1965.55,0.5
DJI_20240531160431_0016_V.JPG,1x12:017,3692.18,2097.62,0.5
DJI_20240531160434_0019_V.JPG,1x12:017,3827.97,1751.85,0.5
DJI_20240531160433_0018_V.JPG,1x12:017,3803.2,1860.1,0.5
DJI_20240531160420_0007_V.JPG,1x12:015,2712.23,2620.64,0.5
DJI_20240531160419_0006_V.JPG,1x12:015,2538.2,2535.06,0.5
DJI_20240531160418_0005_V.JPG,1x12:015,2400.49,2480.15,0.5
DJI_20240531160417_0004_V.JPG,1x12:015,2396.62,2457.99,0.5
DJI_20240531160416_0003_V.JPG,1x12:015,2336.58,2449.21,0.5
DJI_20240531160407_0002_V.JPG,1x12:015,1246.62,2772.7,0.5
DJI_20240531160406_0001_V.JPG,1x12:015,1299.44,2658.8,0.5
DJI_20240531160437_0022_V.JPG,1x12:015,3615.63,1310.44,0.5
DJI_20240531160430_0015_V.JPG,1x12:015,3379.78,2090.78,0.5
DJI_20240531160429_0014_V.JPG,1x12:015,3330.52,2195.17,0.5
DJI_20240531160428_0013_V.JPG,1x12:015,3254.27,2271.4,0.5
DJI_20240531160427_0012_V.JPG,1x12:015,3158.67,2316.94,0.5
DJI_20240531160424_0011_V.JPG,1x12:015,3090.3,2385.59,0.5
DJI_20240531160423_0010_V.JPG,1x12:015,2973.2,2442.26,0.5
DJI_20240531160422_0009_V.JPG,1x12:015,2779.86,2438.41,0.5
DJI_20240531160421_0008_V.JPG,1x12:015,2759.72,2519.28,0.5
DJI_20240531160436_0021_V.JPG,1x12:015,3651.76,1429.68,0.5
DJI_20240531160435_0020_V.JPG,1x12:015,3658.05,1565.11,0.5
DJI_20240531160434_0019_V.JPG,1x12:015,3628.25,1702.23,0.5
DJI_20240531160433_0018_V.JPG,1x12:015,3607.48,1790.58,0.5
DJI_20240531160432_0017_V.JPG,1x12:015,3517.58,1877.97,0.5
DJI_20240531160431_0016_V.JPG,1x12:015,3509.93,1991.24,0.5
DJI_20240531160437_0022_V.JPG,1x12:016,2692.13,2484.7,0.5
DJI_20240531160406_0001_V.JPG,1x12:016,537.33,1513.4,0.5
DJI_20240531160407_0002_V.JPG,1x12:016,409.78,1681.93,0.5
DJI_20240531160416_0003_V.JPG,1x12:016,1372.4,1372.42,0.5
DJI_20240531160417_0004_V.JPG,1x12:016,1396.44,1412.06,0.5
DJI_20240531160418_0005_V.JPG,1x12:016,1306.65,1524.44,0.5
DJI_20240531160419_0006_V.JPG,1x12:016,1339.84,1680.15,0.5
DJI_20240531160420_0007_V.JPG,1x12:016,1413.42,1874.53,0.5
DJI_20240531160421_0008_V.JPG,1x12:016,1392.47,1913.36,0.5
DJI_20240531160422_0009_V.JPG,1x12:016,1362.22,1965.75,0.5
DJI_20240531160423_0010_V.JPG,1x12:016,1505.62,2088.72,0.5
DJI_20240531160424_0011_V.JPG,1x12:016,1585.92,2170.12,0.5
DJI_20240531160427_0012_V.JPG,1x12:016,1634.29,2245.85,0.5
DJI_20240531160428_0013_V.JPG,1x12:016,1719.63,2345.39,0.5
DJI_20240531160429_0014_V.JPG,1x12:016,1802.93,2412.69,0.5
DJI_20240531160430_0015_V.JPG,1x12:016,1880.45,2442.87,0.5
DJI_20240531160431_0016_V.JPG,1x12:016,2049.5,2474.3,0.5
DJI_20240531160432_0017_V.JPG,1x12:016,2115.75,2500.46,0.5
DJI_20240531160433_0018_V.JPG,1x12:016,2273.62,2540.59,0.5
DJI_20240531160434_0019_V.JPG,1x12:016,2382.51,2581.27,0.5
DJI_20240531160435_0020_V.JPG,1x12:016,2509.89,2556.23,0.5
DJI_20240531160436_0021_V.JPG,1x12:016,2610.03,2519.82,0.5
DJI_20240531160423_0010_V.JPG,1x12:018,3264.01,2533.05,0.5
DJI_20240531160424_0011_V.JPG,1x12:018,3387.4,2448.52,0.5
DJI_20240531160421_0008_V.JPG,1x12:018,3031.93,2661.88,0.5
DJI_20240531160422_0009_V.JPG,1x12:018,3062.58,2554.04,0.5
DJI_20240531160429_0014_V.JPG,1x12:018,3629.27,2172.83,0.5
DJI_20240531160430_0015_V.JPG,1x12:018,3672.02,2042.72,0.5
DJI_20240531160427_0012_V.JPG,1x12:018,3459.0,2351.14,0.5
DJI_20240531160428_0013_V.JPG,1x12:018,3555.47,2276.88,0.5
DJI_20240531160407_0002_V.JPG,1x12:018,1417.95,3019.35,0.5
DJI_20240531160416_0003_V.JPG,1x12:018,2526.68,2691.62,0.5
DJI_20240531160437_0022_V.JPG,1x12:018,3797.13,1110.34,0.5
DJI_20240531160406_0001_V.JPG,1x12:018,1453.59,2917.32,0.5
DJI_20240531160419_0006_V.JPG,1x12:018,2776.86,2729.92,0.5
DJI_20240531160420_0007_V.JPG,1x12:018,2970.36,2792.06,0.5
DJI_20240531160417_0004_V.JPG,1x12:018,2593.98,2693.65,0.5
DJI_20240531160418_0005_V.JPG,1x12:018,2618.1,2696.83,0.5
DJI_20240531160433_0018_V.JPG,1x12:018,3865.17,1668.0,0.5
DJI_20240531160434_0019_V.JPG,1x12:018,3869.14,1555.82,0.5
DJI_20240531160431_0016_V.JPG,1x12:018,3793.22,1918.43,0.5
DJI_20240531160432_0017_V.JPG,1x12:018,3789.17,1778.97,0.5
DJI_20240531160435_0020_V.JPG,1x12:018,3880.35,1398.36,0.5
DJI_20240531160436_0021_V.JPG,1x12:018,3854.61,1244.9,0.5
DJI_20240531160417_0004_V.JPG,1x12:016,2612.6,2475.54,0.5
DJI_20240531160418_0005_V.JPG,1x12:016,2617.27,2478.06,0.5
DJI_20240531160419_0006_V.JPG,1x12:016,2754.05,2512.5,0.5
DJI_20240531160420_0007_V.JPG,1x12:016,2925.43,2577.1,0.5
DJI_20240531160437_0022_V.JPG,1x12:016,3599.94,1116.08,0.5
DJI_20240531160406_0001_V.JPG,1x12:016,1503.37,2701.53,0.5
DJI_20240531160407_0002_V.JPG,1x12:016,1452.19,2801.07,0.5
DJI_20240531160416_0003_V.JPG,1x12:016,2552.46,2473.33,0.5
DJI_20240531160427_0012_V.JPG,1x12:016,3324.0,2185.27,0.5
DJI_20240531160428_0013_V.JPG,1x12:016,3405.47,2124.82,0.5
DJI_20240531160429_0014_V.JPG,1x12:016,3466.27,2035.59,0.5
DJI_20240531160430_0015_V.JPG,1x12:016,3499.32,1921.44,0.5
DJI_20240531160421_0008_V.JPG,1x12:016,2966.05,2454.84,0.5
DJI_20240531160422_0009_V.JPG,1x12:016,2978.1,2355.61,0.5
DJI_20240531160423_0010_V.JPG,1x12:016,3162.62,2343.36,0.5
DJI_20240531160424_0011_V.JPG,1x12:016,3268.53,2269.75,0.5
DJI_20240531160435_0020_V.JPG,1x12:016,3680.63,1368.0,0.5
DJI_20240531160436_0021_V.JPG,1x12:016,3655.13,1232.78,0.5
DJI_20240531160431_0016_V.JPG,1x12:016,3611.94,1813.5,0.5
DJI_20240531160432_0017_V.JPG,1x12:016,3600.29,1692.55,0.5
DJI_20240531160433_0018_V.JPG,1x12:016,3670.86,1599.42,0.5
DJI_20240531160434_0019_V.JPG,1x12:016,3671.06,1506.81,0.5
DJI_20240531160424_0011_V.JPG,1x12:015,2231.75,694.03,0.5
DJI_20240531160423_0010_V.JPG,1x12:015,2285.33,679.93,0.5
DJI_20240531160422_0009_V.JPG,1x12:015,2259.81,629.98,0.5
DJI_20240531160421_0008_V.JPG,1x12:015,2408.21,656.03,0.5
DJI_20240531160430_0015_V.JPG,1x12:015,1936.64,819.67,0.5
DJI_20240531160429_0014_V.JPG,1x12:015,2006.65,797.85,0.5
DJI_20240531160428_0013_V.JPG,1x12:015,2074.51,763.21,0.5
DJI_20240531160427_0012_V.JPG,1x12:015,2138.04,713.75,0.5
DJI_20240531160416_0003_V.JPG,1x12:015,2792.89,599.99,0.5
DJI_20240531160407_0002_V.JPG,1x12:015,1808.15,891.71,0.5
DJI_20240531160406_0001_V.JPG,1x12:015,1986.85,823.31,0.5
DJI_20240531160437_0022_V.JPG,1x12:015,1669.39,1178.69,0.5
DJI_20240531160420_0007_V.JPG,1x12:015,2550.05,711.53,0.5
DJI_20240531160419_0006_V.JPG,1x12:015,2574.67,636.12,0.5
DJI_20240531160418_0005_V.JPG,1x12:015,2628.47,598.86,0.5
DJI_20240531160417_0004_V.JPG,1x12:015,2790.2,602.24,0.5
DJI_20240531160434_0019_V.JPG,1x12:015,1792.56,1043.07,0.5
DJI_20240531160433_0018_V.JPG,1x12:015,1850.48,957.6,0.5
DJI_20240531160432_0017_V.JPG,1x12:015,1854.03,893.45,0.5
DJI_20240531160431_0016_V.JPG,1x12:015,1950.94,850.45,0.5
DJI_20240531160436_0021_V.JPG,1x12:015,1720.01,1120.07,0.5
DJI_20240531160435_0020_V.JPG,1x12:015,1764.52,1080.25,0.5
DJI_20240531160416_0003_V.JPG,1x12:015,1399.84,1186.67,0.5
DJI_20240531160407_0002_V.JPG,1x12:015,446.05,1496.14,0.5
DJI_20240531160406_0001_V.JPG,1x12:015,586.22,1331.13,0.5
DJI_20240531160437_0022_V.JPG,1x12:015,2481.36,2503.58,0.5
DJI_20240531160420_0007_V.JPG,1x12:015,1378.22,1684.08,0.5
DJI_20240531160419_0006_V.JPG,1x12:015,1325.19,1490.44,0.5
DJI_20240531160418_0005_V.JPG,1x12:015,1311.49,1336.22,0.5
DJI_20240531160417_0004_V.JPG,1x12:015,1417.68,1225.63,0.5
DJI_20240531160424_0011_V.JPG,1x12:015,1478.86,2004.88,0.5
DJI_20240531160423_0010_V.JPG,1x12:015,1416.41,1915.33,0.5
DJI_20240531160422_0009_V.JPG,1x12:015,1290.89,1787.15,0.5
DJI_20240531160421_0008_V.JPG,1x12:015,1338.3,1728.39,0.5
DJI_20240531160430_0015_V.JPG,1x12:015,1712.01,2326.92,0.5
DJI_20240531160429_0014_V.JPG,1x12:015,1646.79,2281.91,0.5
DJI_20240531160428_0013_V.JPG,1x12:015,1578.59,2201.67,0.5
DJI_20240531160427_0012_V.JPG,1x12:015,1510.13,2090.85,0.5
DJI_20240531160434_0019_V.JPG,1x12:015,2176.23,2538.33,0.5
DJI_20240531160433_0018_V.JPG,1x12:015,2074.01,2476.94,0.5
DJI_20240531160432_0017_V.JPG,1x12:015,1924.93,2418.67,0.5
DJI_20240531160431_0016_V.JPG,1x12:015,1868.81,2373.85,0.5
DJI_20240531160436_0021_V.JPG,1x12:015,2397.76,2518.26,0.5
DJI_20240531160435_0020_V.JPG,1x12:015,2299.37,2534.12,0.5
DJI_20240531160406_0001_V.JPG,1x12:017,421.31,1315.96,0.5
DJI_20240531160437_0022_V.JPG,1x12:017,2499.47,2714.73,0.5
DJI_20240531160416_0003_V.JPG,1x12:017,1216.33,1183.61,0.5
DJI_20240531160407_0002_V.JPG,1x12:017,281.4,1492.42,0.5
DJI_20240531160418_0005_V.JPG,1x12:017,1126.46,1354.15,0.5
